age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
22,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3137,0,35,United-States,<=50K
36,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,<=50K
28,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,46,United-States,<=50K
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
66,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K
39,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,2205,40,United-States,<=50K
26,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
70,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9386,0,50,United-States,>50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,<=50K
56,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
83,Self-emp-not-inc,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,8,United-States,<=50K
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,47,United-States,>50K
39,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,<=50K
32,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,2597,0,48,United-States,<=50K
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
49,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
67,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
45,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,NULL,<=50K
27,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,Laos,<=50K
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
29,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K
48,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
35,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
28,Federal-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,NULL,Some-college,10,Never-married,NULL,Own-child,White,Female,0,0,6,United-States,<=50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
71,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,NULL,Some-college,10,Never-married,NULL,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
65,NULL,Some-college,10,Married-civ-spouse,NULL,Husband,White,Male,0,0,30,United-States,>50K
43,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
27,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,50,Mexico,<=50K
54,NULL,Some-college,10,Married-civ-spouse,NULL,Husband,Asian-Pac-Islander,Male,0,0,60,South,>50K
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
35,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
65,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,10605,0,20,United-States,>50K
47,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,45,United-States,<=50K
36,Private,10th,6,Divorced,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,NULL,<=50K
43,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
30,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,NULL,<=50K
57,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1485,40,United-States,<=50K
58,NULL,Bachelors,13,Widowed,NULL,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,44,United-States,<=50K
29,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1485,40,United-States,>50K
23,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
40,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
39,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
48,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,United-States,>50K
25,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,52,United-States,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
21,State-gov,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,United-States,<=50K
37,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States,<=50K
36,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
61,NULL,Doctorate,16,Married-civ-spouse,NULL,Husband,White,Male,0,0,25,United-States,>50K
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,10th,6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Greece,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,NULL,>50K
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
48,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,35,United-States,>50K
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,50,South,<=50K
51,Private,11th,7,Widowed,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
50,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
41,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,NULL,<=50K
58,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,32,United-States,>50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24,Private,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,4101,0,50,United-States,<=50K
34,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,48,NULL,<=50K
29,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
44,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Italy,>50K
59,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
55,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Columbia,<=50K
36,Private,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
51,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Ireland,<=50K
55,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
35,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,<=50K
56,Self-emp-not-inc,1st-4th,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,65,United-States,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
68,Federal-gov,Some-college,10,Divorced,Adm-clerical,Other-relative,Black,Female,2346,0,40,United-States,<=50K
20,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,594,0,20,United-States,<=50K
59,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States,<=50K
73,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,32,United-States,<=50K
50,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,Mexico,<=50K
51,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
39,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,2407,0,70,Mexico,<=50K
34,Local-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,NULL,Some-college,10,Never-married,NULL,Own-child,White,Female,0,0,35,United-States,<=50K
47,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
90,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2964,0,12,United-States,<=50K
25,Self-emp-inc,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,24,Canada,>50K
29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,70,United-States,>50K
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,NULL,Some-college,10,Never-married,NULL,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
51,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,10th,6,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-States,<=50K
28,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
29,Private,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,Mexico,<=50K
28,Private,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,England,>50K
41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K
55,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,2829,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,NULL,12th,8,Never-married,NULL,Own-child,White,Female,0,0,25,United-States,<=50K
28,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5013,0,40,India,<=50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,NULL,12th,8,Divorced,NULL,Other-relative,Black,Male,0,0,40,United-States,<=50K
44,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
26,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,<=50K
31,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
21,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K
21,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
43,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States,>50K
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,>50K
20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,40,China,<=50K
50,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
39,Private,12th,8,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,45,NULL,<=50K
26,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,24,United-States,<=50K
41,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K
28,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,5,United-States,<=50K
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
18,NULL,HS-grad,9,Never-married,NULL,Own-child,White,Female,0,1602,20,United-States,<=50K
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,NULL,>50K
28,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,<=50K
41,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
59,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,50,United-States,<=50K
26,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,<=50K
37,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,24,United-States,<=50K
26,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
30,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Iran,<=50K
60,Private,10th,6,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,48,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,40,United-States,>50K
23,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
30,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
30,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
57,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,<=50K
19,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
60,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,30,Hong,<=50K
55,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,<=50K
66,NULL,9th,5,Married-civ-spouse,NULL,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
28,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,50,United-States,>50K
34,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,66,United-States,<=50K
43,Private,Bachelors,13,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
23,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,NULL,Some-college,10,Never-married,NULL,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,40,India,>50K
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,48,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
46,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,50,Peru,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
46,Private,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States,>50K
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,50,United-States,<=50K
44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Local-gov,Some-college,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
49,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
45,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
